,year,season,jp_title,en_title,img,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Synonyms,Themes,Genre,German,Spanish,French
35,2023,spring,Rokudou no Onna-tachi,Rokudo's Bad Girls,https://cdn.myanimelist.net/images/anime/1933/134709.jpg,六道の悪女〈おんな〉たち,Rokudo's Bad Girls,TV,12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023",Spring 2023,Saturdays at 01,"Mainichi Broadcasting System,       NBCUniversal Entertainment Japan,       Akita Shoten,       Crunchyroll,       Live Viewing Japan,       MAGNET,       Mixer,       BS Asahi,       HIAN","None found, add some",Satelight,Manga,"ComedyComedy,         RomanceRomance",,ShounenShounen,23 min. per ep.,PG-13 - Teens 13 or older,"6.411 (scored by 2270522,705 users)
      


1
          indicates a weighted score.","#76432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3071,"57,739",118,Rokudou no Akujo-tachi,"DelinquentsDelinquents,         HaremHarem,         SchoolSchool",,,,
36,2023,spring,Kawaisugi Crisis,Too Cute Crisis,https://cdn.myanimelist.net/images/anime/1332/134658.jpg,カワイスギクライシス,Too Cute Crisis,TV,12,Finished Airing,"Apr 7, 2023 to Jun 23, 2023",Spring 2023,Fridays at 22,"Sotsu,       Pony Canyon,       Shueisha,       Kansai Telecasting,       Bit grooove promotion,       BS Asahi,       CHOCOLATE",Sentai Filmworks,SynergySP,Manga,"ComedyComedy,         Sci-FiSci-Fi",PetsPets,ShounenShounen,23 min. per ep.,PG-13 - Teens 13 or older,"6.811 (scored by 1429114,291 users)
      


1
          indicates a weighted score.","#53022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3552,"44,344",137,,,,,,
37,2023,spring,Birdie Wing: Golf Girls' Story Season 2,,https://cdn.myanimelist.net/images/anime/1407/135263.jpg,BIRDIE WING -Golf Girls’ Story- Season 2,,TV,12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023",Spring 2023,Saturdays at 01,TV Tokyo,"None found, add some",Bandai Namco Pictures,Original,,,,23 min. per ep.,PG-13 - Teens 13 or older,"7.561 (scored by 1599615,996 users)
      


1
          indicates a weighted score.","#17062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3927,"36,331",174,,,SportsSports,,,
38,2023,spring,The Marginal Service,,https://cdn.myanimelist.net/images/anime/1576/133934.jpg,THE MARGINAL SERVICE,The Marginal Service,TV,12,Finished Airing,"Apr 12, 2023 to Jun 28, 2023",Spring 2023,Wednesdays at 01,"Shochiku,       Movic,       Nippon Television Network,       King Records,       Cygames,       dugout,       Happinet Media Marketing","None found, add some",Studio 3Hz,Original,"ActionAction,         Sci-FiSci-Fi",Adult CastAdult Cast,,22 min. per ep.,PG-13 - Teens 13 or older,"5.501 (scored by 63366,336 users)
      


1
          indicates a weighted score.","#120962

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4858,"22,869",65,,,,,,
39,2023,spring,Kizuna no Allele,,https://cdn.myanimelist.net/images/anime/1632/133752.jpg,絆のアリル,,TV,12,Finished Airing,"Apr 4, 2023 to Jun 20, 2023",Spring 2023,Tuesdays at 01,"TV Tokyo,       Shogakukan-Shueisha Productions,       Animax,       Movic,       Bandai,       Shogakukan Music & Digital Entertainment,       NTT Plala,       Legs,       NetEase,       Kizuna AI","None found, add some","Wit Studio,       Signal.MD",Original,,,,23 min. per ep.,PG-13 - Teens 13 or older,"5.251 (scored by 47814,781 users)
      


1
          indicates a weighted score.","#128072

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#5311,"18,413",72,,"MusicMusic,         SchoolSchool",,,,
40,2023,spring,The iDOLM@STER Cinderella Girls: U149,,https://cdn.myanimelist.net/images/anime/1875/133377.jpg,アイドルマスター シンデレラガールズ U149,,TV,12,Finished Airing,"Apr 6, 2023 to Jun 29, 2023",Spring 2023,Thursdays at 00,"Nippon Columbia,       Bandai Namco Entertainment,       Cygames","None found, add some",CygamesPictures,Web manga,,,,24 min. per ep.,PG-13 - Teens 13 or older,"7.691 (scored by 71957,195 users)
      


1
          indicates a weighted score.","#13122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#5470,"16,970",163,,"Idols (Female)Idols (Female),         MusicMusic",Slice of LifeSlice of Life,,,
41,2023,spring,World Dai Star,Stella of the Theater: World Dai Star,https://cdn.myanimelist.net/images/anime/1203/133808.jpg,ワールドダイスター,Stella of the Theater,TV,12,Finished Airing,"Apr 9, 2023 to Jun 25, 2023",Spring 2023,Sundays at 23,"Studio Hibari,       Lantis,       Good Smile Company,       Egg Firm,       Hawkeye,       GREE Entertainment,       Bandai Namco Filmworks,       Bandai Namco Music Live,       Daito Giken","None found, add some",Lerche,Mixed media,,Performing ArtsPerforming Arts,,24 min. per ep.,PG-13 - Teens 13 or older,"7.311 (scored by 54355,435 users)
      


1
          indicates a weighted score.","#28032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#5584,"16,040",89,,,,,,
42,2023,spring,Tokyo Mew Mew New ♡ 2nd Season,,https://cdn.myanimelist.net/images/anime/1274/133807.jpg,東京ミュウミュウ にゅ～♡,,TV,12,Finished Airing,"Apr 5, 2023 to Jun 21, 2023",Spring 2023,Wednesdays at 00,"TV Tokyo,       Dentsu,       Pony Canyon,       Kodansha",Sentai Filmworks,"Yumeta Company,       Graphinica",Manga,"RomanceRomance,         Sci-FiSci-Fi",Mahou ShoujoMahou Shoujo,ShoujoShoujo,23 min. per ep.,PG-13 - Teens 13 or older,"6.711 (scored by 45804,580 users)
      


1
          indicates a weighted score.","#58662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#5612,"15,836",59,,,,,,
43,2023,spring,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Sorcerous Stabber Orphen -Doom of Dragon's Sanctuary-,https://cdn.myanimelist.net/images/anime/1873/137212.jpg,魔術士オーフェンはぐれ旅 聖域編,Sorcerous Stabber Orphen -Doom of Dragon's Sanctuary-,TV,12,Finished Airing,"Apr 12, 2023 to Jun 28, 2023",Spring 2023,Wednesdays at 20,"WOWOW,       Bushiroad,       BS Fuji,       Nippon Television Network,       Yomiuri TV Enterprise,       TO Books,       NetEase,       MediaNet Pictures,       Bandai Namco Music Live","None found, add some",Studio Deen,Light novel,"ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy",Martial ArtsMartial Arts,,23 min. per ep.,PG-13 - Teens 13 or older,"6.081 (scored by 25072,507 users)
      


1
          indicates a weighted score.","#94882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6256,"11,956",38,"Majutsushi Orphen Hagure Tabi 4th Season, Sorcerous Stabber Orphen 4th Season",,,,,
44,2023,spring,Alice Gear Aegis Expansion,,https://cdn.myanimelist.net/images/anime/1460/135257.jpg,アリス・ギア・アイギス Expansion,,TV,12,Finished Airing,"Apr 4, 2023 to Jun 20, 2023",Spring 2023,Tuesdays at 01,"Docomo Anime Store,       COLOPL,       BS NTV,       Kadokawa,       Bandai Namco Filmworks,       Pyramid",Sentai Filmworks,Nomad,Game,"ActionAction,         Sci-FiSci-Fi",,,23 min. per ep.,PG-13 - Teens 13 or older,"5.721 (scored by 30543,054 users)
      


1
          indicates a weighted score.","#112802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6471,"11,024",12,,,,,,
45,2023,spring,Opus.COLORs,,https://cdn.myanimelist.net/images/anime/1758/134733.jpg,Opus.COLORs (オーパスカラーズ),,TV,12,Finished Airing,"Apr 7, 2023 to Jun 23, 2023",Spring 2023,Fridays at 00,"Magic Capsule,       NBCUniversal Entertainment Japan","None found, add some",C-Station,Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,"5.731 (scored by 20312,031 users)
      


1
          indicates a weighted score.","#112622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6795,"9,868",43,,"SchoolSchool,         Visual ArtsVisual Arts",Sci-FiSci-Fi,,,
46,2023,spring,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",MIX Season 2,https://cdn.myanimelist.net/images/anime/1727/137215.jpg,MIX MEISEI STORY 2ND SEASON 〜二度目の夏、空の向こうへ〜,MIX Season 2,TV,24,Finished Airing,"Apr 1, 2023 to Sep 23, 2023",Spring 2023,Saturdays at 17,"Shogakukan-Shueisha Productions,       Yomiuri Telecasting,       Shogakukan","None found, add some",OLM,Manga,"DramaDrama,         RomanceRomance,         SportsSports",,ShounenShounen,23 min. per ep.,PG-13 - Teens 13 or older,"6.981 (scored by 24622,462 users)
      


1
          indicates a weighted score.","#44612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7308,"8,245",18,,"SchoolSchool,         Team SportsTeam Sports",,,,
47,2023,spring,Tousouchuu: Great Mission,Run For Money: The Great Mission,https://cdn.myanimelist.net/images/anime/1482/141904.jpg,逃走中 グレートミッション,Run For Money,TV,Unknown,Currently Airing,"Apr 2, 2023 to ?",Spring 2023,Sundays at 09,"Yomiko Advertising,       Fuji TV","None found, add some",Toei Animation,Other,"Sci-FiSci-Fi,         SuspenseSuspense",High Stakes GameHigh Stakes Game,,23 min.,PG-13 - Teens 13 or older,"5.651 (scored by 773773 users)
      


1
          indicates a weighted score.","#115922

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#8219,"6,108",27,,,,,,
48,2023,spring,Denden no Dennou Densha,,https://cdn.myanimelist.net/images/anime/1205/135121.jpg,でんでんの電脳電車,,TV,12,Finished Airing,"Apr 13, 2023 to Jun 29, 2023",Spring 2023,Thursdays at 01,Pony Canyon,"None found, add some",Studio HUIT,Original,,,,5 min. per ep.,PG-13 - Teens 13 or older,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#202182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#13614,"1,185",7,,,ComedyComedy,,,
49,2023,spring,Bosanimal,,https://cdn.myanimelist.net/images/anime/1360/133846.jpg,ぼさにまる,,TV,96,Finished Airing,"Apr 3, 2023 to Sep 14, 2023",Spring 2023,Mondays at 09,"Sanrio,       Oddjob","None found, add some","soket,       maroyaka",Original,,PetsPets,,1 min. per ep.,G - All Ages,"6.121 (scored by 150150 users)
      


1
          indicates a weighted score.","#92562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#13652,"1,173",5,,,,,,
50,2023,spring,YouTuNya,,https://cdn.myanimelist.net/images/anime/1489/134599.jpg,ユーチューニャー,,TV,15,Finished Airing,"Apr 4, 2023 to Jul 11, 2023",Spring 2023,Thursdays at 06,"None found, add some","None found, add some",Lesprit,Original,,,,1 min. per ep.,G - All Ages,"5.741 (scored by 156156 users)
      


1
          indicates a weighted score.","#111812

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#15178,764,1,,,ComedyComedy,,,
51,2023,spring,Gunma-chan Season 2,,https://cdn.myanimelist.net/images/anime/1471/132675.jpg,ぐんまちゃん シーズン2,,TV,13,Finished Airing,"Apr 8, 2023 to Jul 1, 2023",Spring 2023,Saturdays at 07,"None found, add some","None found, add some",Ascension,Other,,,,24 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#209212

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#16942,507,1,,,Slice of LifeSlice of Life,,,
52,2023,spring,Bastions,,https://cdn.myanimelist.net/images/anime/1850/135882.jpg,베스티언즈,Bastions,TV,5,Finished Airing,"May 14, 2023 to Jun 11, 2023",Spring 2023,Unknown,"None found, add some","None found, add some","None found, add some",Original,"ActionAction,         ComedyComedy",,,14 min. per ep.,PG-13 - Teens 13 or older,"5.491 (scored by 126126 users)
      


1
          indicates a weighted score.","#121232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#18143,406,1,,"MusicMusic,         Super PowerSuper Power",,,,
53,2023,spring,Mamekichi Mameko NEET no Nichijou 2nd Season,Mameko Mamekichi's NEET Everyday Life 2nd Season,https://cdn.myanimelist.net/images/anime/1618/135681.jpg,まめきちまめこニートの日常,Mameko Mamekichi's NEET Everyday Life 2nd Season,TV,39,Finished Airing,"May 17, 2023 to Sep 27, 2023",Spring 2023,Not scheduled once per week,"None found, add some","None found, add some",Tezuka Productions,Web manga,,,,1 min. per ep.,PG-13 - Teens 13 or older,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#174972

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#18931,347,0,,,ComedyComedy,,,
54,2023,spring,Sakuretsu! Amabie-hime. Season 2,,https://cdn.myanimelist.net/images/anime/1254/134721.jpg,炸裂！あまびえ姫。 Season 2,,TV,12,Finished Airing,"Apr 9, 2023 to Jun 24, 2023",Spring 2023,Sundays at 06,"None found, add some","None found, add some",CANON RECORDINGS,Original,,,,3 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#190382

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#18953,345,1,,,ComedyComedy,,,
55,2023,spring,Shuwawan!,,https://cdn.myanimelist.net/images/anime/1129/140004.jpg,しゅわわん!,,TV,Unknown,Currently Airing,"Mar 22, 2023 to ?",Spring 2023,Not scheduled once per week,NHK,"None found, add some",KOO-KI,Original,,ChildcareChildcare,,5 min.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#143702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#19606,304,0,,,Slice of LifeSlice of Life,,,
56,2023,spring,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume""",,https://cdn.myanimelist.net/images/anime/1646/146041.jpg,鷹の爪外伝「秘密厩舎 馬の蹄」,,TV,4,Finished Airing,"May 4, 2023 to May 25, 2023",Spring 2023,Thursdays at 23,"None found, add some","None found, add some",DLE,Original,"ComedyComedy,         SportsSports",,,2 min. per ep.,PG-13 - Teens 13 or older,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#146852

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#26247,76,0,Uma no Tsume,,,,,
57,2023,spring,One Piece,,https://cdn.myanimelist.net/images/anime/1244/138851.jpg,ONE PIECE,One Piece,TV,Unknown,Currently Airing,"Oct 20, 1999 to ?",Fall 1999,Sundays at 09,"Fuji TV,       TAP,       Shueisha","Funimation,       4Kids Entertainment",Toei Animation,Manga,"ActionAction,         AdventureAdventure,         FantasyFantasy",,ShounenShounen,24 min.,PG-13 - Teens 13 or older,"8.731 (scored by 14168171,416,817 users)
      


1
          indicates a weighted score.","#502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#17,"2,491,987","234,239",OP,,,,,
58,2023,spring,Vinland Saga Season 2,,https://cdn.myanimelist.net/images/anime/1170/124312.jpg,ヴィンランド・サガ SEASON2,Vinland Saga Season 2,TV,24,Finished Airing,"Jan 10, 2023 to Jun 20, 2023",Winter 2023,Tuesdays at 00,"Dentsu,       Kodansha,       Twin Engine","None found, add some",MAPPA,Manga,"ActionAction,         AdventureAdventure,         DramaDrama",,SeinenSeinen,25 min. per ep.,R - 17+ (violence & profanity),"8.811 (scored by 388818388,818 users)
      


1
          indicates a weighted score.","#322

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#298,"715,626","17,161",,"GoreGore,         HistoricalHistorical",,,,
59,2023,spring,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy Ⅱ,https://cdn.myanimelist.net/images/anime/1369/139553.jpg,魔王学院の不適合者 II～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,The Misfit of Demon King Academy Ⅱ,TV,12,Finished Airing,"Jan 8, 2023 to Sep 24, 2023",Winter 2023,Sundays at 00,"Aniplex,       Movic,       AT-X,       Tokyo MX,       Q-Tec,       Docomo Anime Store,       Medicos Entertainment,       BS11,       Yomiuri TV Enterprise,       Contents Seed,       Kadokawa,       ADK Marketing Solutions",Aniplex of America,SILVER LINK.,Light novel,"ActionAction,         FantasyFantasy",,,23 min. per ep.,R - 17+ (violence & profanity),"6.861 (scored by 114121114,121 users)
      


1
          indicates a weighted score.","#50142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#668,"375,419","4,010",Maou Gakuin no Futekigousha,"ReincarnationReincarnation,         SchoolSchool",,,,
60,2023,spring,Meitantei Conan,Case Closed,https://cdn.myanimelist.net/images/anime/7/75199.jpg,名探偵コナン,Case Closed,TV,Unknown,Currently Airing,"Jan 8, 1996 to ?",Winter 1996,Saturdays at 18,"Yomiuri Telecasting,       Shogakukan,       Audio Planning U,       Tokyo Movie,       Polydor Records","Funimation,       Crunchyroll",TMS Entertainment,Manga,"AdventureAdventure,         ComedyComedy,         MysteryMystery",DetectiveDetective,ShounenShounen,24 min.,PG-13 - Teens 13 or older,"8.171 (scored by 164200164,200 users)
      


1
          indicates a weighted score.","#4352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#703,"360,471","15,311",Detective Conan,,,Case Closed,,
61,2023,spring,NieR:Automata Ver1.1a,,https://cdn.myanimelist.net/images/anime/1399/128318.jpg,NieR,,TV,12,Finished Airing,"Jan 8, 2023 to Jul 23, 2023",Winter 2023,Sundays at 00,"Aniplex,       Square Enix",Aniplex of America,A-1 Pictures,Game,"ActionAction,         FantasyFantasy,         Sci-FiSci-Fi",,,23 min. per ep.,R - 17+ (violence & profanity),"7.531 (scored by 8577785,777 users)
      


1
          indicates a weighted score.","#18652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#827,"313,008","2,298",,,,,,
62,2023,spring,Kubo-san wa Mob wo Yurusanai,Kubo Won't Let Me Be Invisible,https://cdn.myanimelist.net/images/anime/1818/132330.jpg,久保さんは僕を許さない,Kubo Won't Let Me Be Invisible,TV,12,Finished Airing,"Jan 10, 2023 to Jun 20, 2023",Winter 2023,Tuesdays at 21,"Pony Canyon,       AT-X,       Tokyo MX,       Glovision,       Shueisha,       bilibili,       Kadokawa,       R11R",Sentai Filmworks,PINE JAM,Manga,"ComedyComedy,         RomanceRomance",,SeinenSeinen,24 min. per ep.,PG-13 - Teens 13 or older,"7.551 (scored by 8923489,234 users)
      


1
          indicates a weighted score.","#17492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#1144,"226,739","1,642","Kubo-san wa Boku wo Yurusanai, Kubo-san Doesn't Leave Me Be (a Mob)","Love Status QuoLove Status Quo,         SchoolSchool",,,,
63,2023,spring,Golden Kamuy 4th Season,Golden Kamuy Season 4,https://cdn.myanimelist.net/images/anime/1855/128059.jpg,ゴールデンカムイ,Golden Kamuy Season 4,TV,13,Finished Airing,"Oct 3, 2022 to Jun 26, 2023",Fall 2022,Mondays at 23,"NBCUniversal Entertainment Japan,       Tokyo MX,       Good Smile Company,       Sammy,       Shueisha,       JR East Marketing & Communications,       Twin Engine","None found, add some",Brain's Base,Manga,"ActionAction,         AdventureAdventure",,SeinenSeinen,23 min. per ep.,R - 17+ (violence & profanity),"8.121 (scored by 3924339,243 users)
      


1
          indicates a weighted score.","#4952

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2117,"106,775",618,,"Adult CastAdult Cast,         HistoricalHistorical,         MilitaryMilitary",,,,
64,2023,spring,Crayon Shin-chan,Shin Chan,https://cdn.myanimelist.net/images/anime/10/59897.jpg,クレヨンしんちゃん,Shin Chan,TV,Unknown,Currently Airing,"Apr 13, 1992 to ?",Spring 1992,Fridays at 19,TV Asahi,Funimation,Shin-Ei Animation,Manga,"ComedyComedy,         EcchiEcchi",SchoolSchool,SeinenSeinen,21 min.,G - All Ages,"7.801 (scored by 4214242,142 users)
      


1
          indicates a weighted score.","#10282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2398,"87,938","1,329",,,,Shin Chan,Shin Chan,
65,2023,spring,Ayakashi Triangle,,https://cdn.myanimelist.net/images/anime/1078/131921.jpg,あやかしトライアングル,,TV,12,Finished Airing,"Jan 10, 2023 to Sep 26, 2023",Winter 2023,Tuesdays at 01,"Aniplex,       Yomiuri Telecasting,       Chugai Mining,       Shueisha,       BS11,       Marui Group,       Studio Tenjin","None found, add some",Connect,Manga,"ActionAction,         ComedyComedy,         RomanceRomance,         SupernaturalSupernatural,         EcchiEcchi",,ShounenShounen,23 min. per ep.,R+ - Mild Nudity,"6.431 (scored by 2095520,955 users)
      


1
          indicates a weighted score.","#75422

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2550,"80,110",305,,"Magical Sex ShiftMagical Sex Shift,         MythologyMythology",,,,
66,2023,spring,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,https://cdn.myanimelist.net/images/anime/1762/135268.jpg,ひろがるスカイ！プリキュア,Soaring Sky! Pretty Cure,TV,50,Finished Airing,"Feb 5, 2023 to Jan 28, 2024",Winter 2023,Sundays at 08,"ABC Animation,       ADK Emotions","None found, add some",Toei Animation,Original,,Mahou ShoujoMahou Shoujo,,24 min. per ep.,G - All Ages,"7.611 (scored by 38543,854 users)
      


1
          indicates a weighted score.","#15542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6384,"11,386",157,,,ActionAction,,,
67,2023,spring,Sazae-san,Mrs. Sazae,https://cdn.myanimelist.net/images/anime/1008/98996.jpg,サザエさん,Mrs. Sazae,TV,Unknown,Currently Airing,"Oct 5, 1969 to ?",Fall 1969,Sundays at 18,Fuji TV,"None found, add some",Eiken,4-koma manga,"ComedyComedy,         Slice of LifeSlice of Life",,,24 min.,G - All Ages,"6.141 (scored by 19341,934 users)
      


1
          indicates a weighted score.","#91842

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7123,"8,791",39,,,,,,
68,2023,spring,Boku to Roboko,Me & Roboco,https://cdn.myanimelist.net/images/anime/1986/134747.jpg,僕とロボコ,Me & Roboco,TV,28,Finished Airing,"Dec 5, 2022 to Jun 19, 2023",Winter 2023,Mondays at 00,Shueisha,"None found, add some",Gallop,Manga,"ComedyComedy,         Sci-FiSci-Fi",,ShounenShounen,3 min. per ep.,PG-13 - Teens 13 or older,"6.821 (scored by 29302,930 users)
      


1
          indicates a weighted score.","#52502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7143,"8,714",30,"Me and Roboco, Roboco and I","Gag HumorGag Humor,         ParodyParody",,,,
69,2023,spring,Chibi Maruko-chan (1995),Little Miss Maruko,https://cdn.myanimelist.net/images/anime/1108/100604.jpg,ちびまる子ちゃん,Little Miss Maruko,TV,Unknown,Currently Airing,"Jan 8, 1995 to ?",Winter 1995,Sundays at 18,"Ajia-do,       Fuji TV,       Sakura Production","None found, add some",Nippon Animation,Manga,,SchoolSchool,ShoujoShoujo,23 min.,G - All Ages,"7.341 (scored by 21732,173 users)
      


1
          indicates a weighted score.","#26382

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7914,"6,749",61,Maruko-chan,,ComedyComedy,,Chibi Maruko-chan,
70,2023,spring,Yu☆Gi☆Oh! Go Rush!!,,https://cdn.myanimelist.net/images/anime/1690/140394.jpg,遊☆戯☆王ゴーラッシュ!!,,TV,Unknown,Currently Airing,"Apr 3, 2022 to ?",Spring 2022,Sundays at 07,"TV Tokyo,       Konami,       Shueisha","None found, add some",Bridge,Card game,"ActionAction,         FantasyFantasy",Strategy GameStrategy Game,,24 min.,PG-13 - Teens 13 or older,"5.661 (scored by 11391,139 users)
      


1
          indicates a weighted score.","#115862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7920,"6,743",52,Yuu Gi Ou,,,,,
71,2023,spring,Chiikawa,,https://cdn.myanimelist.net/images/anime/1783/121944.jpg,ちいかわ,,TV,Unknown,Currently Airing,"Apr 4, 2022 to ?",Spring 2022,Fridays at 07,"None found, add some",Sentai Filmworks,Doga Kobo,Web manga,,,SeinenSeinen,1 min.,G - All Ages,"7.591 (scored by 14911,491 users)
      


1
          indicates a weighted score.","#16012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#8303,"5,985",138,,,ComedyComedy,,,
72,2023,spring,Bonobono (TV 2016),Bono Bono,https://cdn.myanimelist.net/images/anime/13/77617.jpg,ぼのぼの,Bono Bono,TV,Unknown,Currently Airing,"Apr 2, 2016 to ?",Spring 2016,Saturdays at 04,"Fuji TV,       Glovision","None found, add some",Eiken,4-koma manga,"ComedyComedy,         Slice of LifeSlice of Life",AnthropomorphicAnthropomorphic,,5 min.,G - All Ages,"6.371 (scored by 759759 users)
      


1
          indicates a weighted score.","#78892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#10226,"3,275",19,,,,Bono Bono,Bono Bono,Bono Bono
73,2023,spring,Ninjala (TV),,https://cdn.myanimelist.net/images/anime/1552/119871.jpg,ニンジャラ,,TV,Unknown,Currently Airing,"Jan 8, 2022 to ?",Winter 2022,Saturdays at 07,TV Tokyo,Sentai Filmworks,OLM,Game,,,,23 min.,PG - Children,"5.571 (scored by 424424 users)
      


1
          indicates a weighted score.","#119012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#10490,"3,039",24,,,ActionAction,,,
74,2023,spring,Shikaru Neko,,https://cdn.myanimelist.net/images/anime/1008/113384.jpg,しかるねこ,,TV,Unknown,Currently Airing,"Mar 22, 2021 to ?",Spring 2021,Unknown,"None found, add some","None found, add some","None found, add some",Manga,,,,30 sec.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#141882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#11244,"2,432",17,,,Slice of LifeSlice of Life,,,
75,2023,spring,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,https://cdn.myanimelist.net/images/anime/6/72182.jpg,紙兎ロペ 〜笑う朝には福来たるってマジっすか!?,,TV,Unknown,Currently Airing,"Nov 16, 2012 to ?",Fall 2012,Not scheduled once per week,"None found, add some","None found, add some","None found, add some",Original,"ComedyComedy,         Slice of LifeSlice of Life",,,2 min.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#167992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#13282,"1,294",0,Kamiusagi Rope 4,,,,,
76,2023,spring,Shiawase Haitatsu Taneko,,https://cdn.myanimelist.net/images/anime/2/28900.jpg,しあわせ配達おみくじタネコ,,TV,Unknown,Currently Airing,"Mar 26, 2011 to ?",Spring 2011,Not scheduled once per week,"None found, add some","None found, add some",Kachidoki Studio,Original,,,,Unknown,None,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#141752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#14312,980,4,,,ComedyComedy,,,
